"id","a","b"
"mangaluakan","mengeluarkan"
"mangalupeh","mengelupas"
"mangampo","mengempa"
"mangamukokan","mengajukan"
"manganduang","mengandung"
"mangantuak","mengantuk"
"manganyuikkan","menghanyutkan"
"mangapakan","mengepalkan"
"mangapik","menjepit"
"mangarajokan","melaksanakan mengerjakan"
"mangarek","mengerat"
"mangarucuik","mengerucut"
"mangatam","mengetam"
"mangatokan","mengatakan mengutarakan"
"mangayuah","mengayuh"
"mangecek","berbicara bercakap"
"mangga","mangga manggar"
"manggabungkan","menggabungkan"
"manggadaikan","menggadaikan"
"manggaduah","mengganggu mengusik"
"manggaga","menggelegar"
"manggajolak","menggejolak"
"manggalagak","mendidih"
"manggaleda","menggeledah"
"manggaleh","dagang"
"manggaleongkan","mengibaskan"
"manggali","menggali"
"manggaliek","menggeliat"
"manggalitiak","menggelitik"
"manggalora","menggelora"
"manggambar","menggambar"
"manggandiang","membanding"
"mangganggam","menggenggam"
"mangganti","mengganti"
"manggantiak","menjentik"
"manggaratak","menggertak"
"manggaretek","bergetar"
"manggarikan","menggerakkan"
"manggaritih","geram"
"manggarutu","menggerutu"
"manggauik","menggaruk"
"manggigia","menggigil"
"manggih","manggis"
"manggiliang","menggiling"
"manggoda","menggoda"
"manggoreang","menggoreng"
"manggubalo","menggembala"
"manggugah","menggugah"
"manggulai","menggulai"
"mangguncang","mengguncang"
"manggundua","menggundul"
"manggunokan","menggunakan"
"mangguntiang","menggunting"
"manggusua","menggusur"
"mangieh","menghias"
"mangikia","mengikir"
"mangikih","cekikik mengikis"
"mangirim","mengirim"
"mangka","jengkel mengkal sebal"
"mangkia","absen bolos mangkir"
"mangkianaiki","mengkhianati"
"mangkin","makin"
"mangkuak","..."
"mangkuih","mangkus"
"manguaikkan","menguatkan"
"mangucua","mengucur"
"mangudok","mengudap"
"mangukua","mengukur"
"mangukuih","mengukus"
"manguleh","mengulas"
"manguluakan","mangulurkan"
"mangundua","mengundur"
"mangunjuangi","mengunjungi"
"mangunyah","mengunyah"
"mangureh","menguras"
"manguruik","mengurut"
"mangusuik","mengusut"
"manguyak","mencabik"
"maniak","manik"
"maniangko","almarhum marhum mendiang"
"maniduakan","menidurkan"
"manih","luwes manis"
"maniliak","menilik"
"manimang","menimang"
"manimbang","menimbang"
"manimbo","menimba"
"manimbuakan","menimbulkan"
"manimbun","menimbun"
"manindeh","menindas"
"manindiah","menindih"
"maningadah","mendongak mengadah"
"maningga","meninggal"
"maningkek","meningkat"
"maninjau","meninjau"
"manipu","menipu"
"maniru","meniru"
"manitiak","menitik"
"manitiakkan","menitikkan"
"manitih","meniti"
"manjabaik","menjabat"
"manjadi","menjadi"
"manjago","menjaga"
"manjaik","menjahit"
"manjala","menjalar merambat"
"manjalajah","menjelajah"
"manjalang","menjelang"
"manjalehkan","menjelaskan"
"manjalo","menjaring"
"manjalujua","menjelujur"
"manjamua","menjemur"
"manjangkau","menjangkau"
"manjanguak","menjenguk takziah"
"manjapuik","menjemput"
"manjarumuihkan","menjerumuskan"
"manjawek","menjawab"
"manjilek","menjilat"
"manjinjiang","menjinjing"
"manjiragau","gondrong"
"manjo","cengeng manja"
"manjua","manjur menjual"
"manjujuik","menjujut"
"manjulai","menjulai"
"manjulang","menjulang"
"manjulua","menjulur"
"manjunjuang","menjunjung"
"mano","mana"
"manodoang","menodong"
"manokok","menokok"
"manoloang","menolong"
"manompang","menumpang"
"manonton","menonton"
"manoropoang","meneropong"
"manpaaik","manfaat"
"mansi","cumi-cumi mensiang"
"mansiu","mesiu"
"mantang","mentang"
"mantari","menteri"
"mantereang","mentereng"
"manuang","menuang"
"manubuak","menjebol"
"manuduah","menuduh"
"manueh","menuas"
"manugehkan","menugaskan"
"manuju","menuju"
"manuka","menukar"
"manukuaki","membumbui"
"manulak","menolak"
"manulih","menulis"
"manumbok","menambal"
"manumbuak","menumbuk"
"manumpuak","menumpuk"
"manundo","mengulur menunda"
"manunduak","menunduk"
"manunjuak","menuding menunjuk"
"manuntuik","menuntut"
"manuntun","menuntun"
"manupang","menopang"
"manuriah","menoreh"
"manuruik","menurut"
"manusia","manusia"
"manusuak","menusuk"
"manutuakan","menuturkan"
"manutuik","menutup"
"manyabakan","menyebarkan"
"manyabik","menyabit"
"manyabuang","menyabung"
"manyabuik","menyebut"
"manyabuikkan","menyebutkan"
"manyahuik","menyahut"
"manyaik","mengiris"
"manyalekkan","menyelipkan"
"manyalinok","menyelinap"
"manyaluakan","menyalurkan"
"manyaluruah","integral"
"manyama","menyamar"
"manyambah","menyembah"
"manyambua","menyembul"
"manyambuang","menyambung"
"manyambuik","menyambut"
"manyandiang","menyanding"
"manyanduang","menyandung"
"manyanggah","membangkang"
"manyanggua","menyanggul"
"manyangko","menyangka"
"manyangkuik","menyangkut"
"manyanjuang","menyanjung"
"manyapuah","menyepuh"
"manyarah","menyerah pasrah"
"manyarahkan","menyerahkan"
"manyarang","menyerang"
"manyariang","menyaring"
"manyarikaikkan","menyekutukan"
"manyaru","menyeru"
"manyasa","menyesal"
"manyasah","mencuci"
"manyasak","mendesak"
"manyasali","menyesali"
"manyatoi","menyertai"
"manyayaik","menyayat"
"manyeka","menyeka"
"manyekakan","membarutkan"
"manyeo","menyewa"
"manyerak","menyerak"
"manyeso","menyiksa"
"manyiaseki","menyiasati"
"manyibak","menyibak"
"manyigi","melacak"
"manyihia","menyihir"
"manyikapi","menyikapi"
"manyikek","menyikat"
"manyikuik","menyikut"
"manyilam","menyelam"
"manyimak","menyimak"
"manyimpan","menyimpan"
"manyindia","menyindir"
"manyingkek","menyingkat"
"manyingkia","menyingkir"
"manyingkiakan","menyingkirkan"
"manyintuah","menyentuh"
"manyipak","menendang"
"manyisiah","menyisih"
"manyisiahkan","menyisihkan"
"manyitarika","menyetrika"
"manyolang","menyanggah"
"manyomboangkan","menyombongkan"
"manyonsoang","menentang menyongsong"
"manyoroang","menyorong"
"manyuarokan","menyuarakan"
"manyubarang","menyeberang"
"manyubuakan","menyuburkan"
"manyuduikkan","menyudutkan"
"manyuguahkan","menyuguhkan"
"manyukoi","menyukai"
"manyulam","menyulam"
"manyuliang","menyuling"
"manyuluik","menyuluk"
"manyumbang","menyumbang"
"manyumbek","menyumbat"
"manyuok","menyuap"
"manyuruah","menyuruh"
"manyusu","menyusu"
"manyusui","menyusui"
"manyusun","menyusun"
"maolah","mengolah"
"maonggokkan","mengelompokkan"
"maoroangkan","mengurungkan"
"maosoang","mengusung"
"maota","ngobrol"
"marabuik","merebut"
"maracak","mengendara"
"maracuni","meracuni"
"maradamkan","meredamkan"
"maragang","meregang"
"maraiah","meraih"
"marajalelo","merajalela"
"marajuik","merajut"
"marakekkan","merekatkan"
"marakik","merakit"
"maramang","meremang"
"marambah","merambah"
"marambek","merambat"
"marameh","memeras merems"
"marampeh","merampas"
"maramu","meramu"
"marandah","merendah"
"marandam","merendam"
"marandang","merendang"
"marando","menjanda"
"maranggang","merenggang"
"marangguik","merenggut"
"marangkah","merekah"
"marangkuah","merengkuh"
"marangsang","merangsang"
"marantangka","merentangkan"
"marantiah","meranti"
"maranuang","merenung"
"maranuangkan","merenungkan"
"marapulai","mempelai pengantin"
"maraso","merasa"
"marasuak","merasuk"
"marauang","meraung"
"marauik","meraut"
"mardeka","merdeka"
"mareka","mereka"
"marendo","membordir"
"maresek","menjamah meraba"
"mariah","meriah"
"mariam","meriam"
"maribuikkan","meributkan"
"marica","merica"
"marindiang","merinding"
"maringkiak","meringkik"
"maringkuak","meringkuk"
"maringkuih","meringkus"
"marintangi","merintangi"
"marintiah","merintih"
"marintis","merintis"
"marmuik","marmut"
"marokok","merokok"
"marpati","merpati"
"martabak","martabak"
"marumuihkan","merumuskan"
"marundiangkan","merundingkan"
"marunduak","merunduk"
"marunduang","merundung"
"marunyuik","elastik melar molor"
"marupakan","merupakan"
"marusak","merusak"
"maruyak","infeksi"
"masak","masak matang"
"masalah","masalah"
"masam","masam"
"masiah","masih"
"masiak","mersik"
"masiang-masiang","masing-masing"
"masin","mesin"
"maso","masa"
"masuak","masuk"
"masyarakaik","masyarakat"
"matah","baku mentah"
"mati","mati"
"mato","mata"
"matoari","matahari"
"maubah","mengubah"
"mauik","maut"
"maumbang","mumbang"
"maumbuak","membujuk"
"maungkik","mengungkit"
"maunjam","menghujam"
"mauntuah","memetik"
"mauntuangkan","menguntungkan"
"maunuih","menhunus"
"mauok","menguap"
"maupek","mengumpat"
"mauraikan","menguraikan"
"maurak","mengorak"
"mauruih","mengurus"
"mauruikkan","mengrutkan"
"mausia","mengusir"
"mausuakan","menngusulkan"
"mautuih","mengutus"
"mawa","mawar"
"mawarnoi","mewarnai"
"maya","maya"
"mayungkuik","menyungkup"
"medan","medan"
"meja","meja"
"meli","mili"
"mengabek","mengebat"
"menyalekkan","menyisipkan"
"menyingguang","menyinggung"
"menyokoang","menyokong"
"merah","merah"
"merak","merak"
"mereang","miring"
"merek","merek"
"merekan","belacu"
"mesra","mesra"
"mesum","mesum"
"meter","meter"
"mewah","mewah"
"meya","mengamuk"
"mi","mi"
"miang","miang"
"mie","bakmi"
"miliak","milik"
"milukuik","bekatul"
"mimba","mimbar"
"mimisan","mimisan"
"mimpi","mimpi"
"minaik","minat"
"minantu","mantu"
"minapiak","munafik"
"minggu","minggu"
"mingkaruang","bengkarung kadal"
"mingkudu","bengkudu mengkudu"
"mini","mini"
"minik","menit"
"mintak","minta"
"mintuo","mertua"
"minum","minum"
"minyak","minyak"
"mirauk","mihrab"
"misa","misal"
"misikin","miskin"
"mode","model"
"mogok","mogok"
"molah","ayo mari"
"montir","montir"
"motif","motif"
"motivasi","motivasi"
"motor","motor"
"msnyadua","menyadur"
"muai","muai"
"muak","muak"
"muaro","muara"
"mubalia","mubaligh"
"mubazia","mubazir"
"mudaraik","mudarat"
"mudiak","mudik"
"mudo","belia muda"
"muek","muat"
"mugarik","magrib"
"muharam","muharam"
"muhun","mohon"
"mujarab","mujarab mustajab"
"mujua","mujur"
"mukaluak","makhluk"
"mukaruah","makruh"
"mukasuik","maksud"
"muko","depan muka paras wajah"
"mulai","mulai"
"mularuik","melarat"
"mulia","mulia"
"mulo","mula"
"muluik","mulut"
"mumuak","keropos"
"muncuang","moncong"
"mundua","mundur"
"mungka","mungkar"
"mungkia","mungkir"
"mungkin","mungkin"
"muno","murung"
"mupakaik","mufakat"
"mur","mur"
"murah","gampang mudah murah"
"murak-marik","morat-marit"
"muram","muram"
"murik","murid"
"murni","murni"
"musahua","beken"
"musajik","masjid"
"musang","musang"
"musapia","musafir"
"musawarah","musyawarah"
"musibah","musibah"
"musik","musik"
"musiki","meski"
"musim lapa","paceklik"
"musin","musim"
"musiti","harus mesti"
"muslim","muslim"
"musriak","musyrik"
"mustahia","mustahil"
"mustika","mestika"
"musuah","musuh"
"mutah","muntah"
"mutasi","mutasi"
"mutu","mutu"
"muyang","moyang"
"nagara","negara"
"nagari","negeri"
"nagosari","nagasari"
"naiak","naik"
"naimaik","nikmat nikmat"
"najih","najis"
"namo","nama"
"namolain","julukan"
"namuah","mau"
"nan","yang"
"naneh","nanas"
"nangkodoh","nahkoda"
"napakah","nafkah"
"napas","nafas"
"napasu","nafsu"
"naraco","neraca"
"narako","neraka"
"nayalo","nyala"
"naza","nazar"
"ndak","bukan"
"negatip","negatif"
"nekaik","nekat"
"nene","linglung nanar"
"ngangak","sembrono"
"ngangek","ngengat"
"ngari","ngeri"
"ngnangak","sembrono"
"niago","niaga"
"niaik","niat"
"nilo","nila"
"nipas","nifas"
"nona","nona"
"nopel","novel"
"nyao","nyawa"
"nyarak","marak norak"
"nyariang","nyaring"
"nyato","nyata"
"nyinyia","bawel cerewet rewel"
"obeang","obeng"
"odi","naas"
"oleang","oleng"
"onde","amboi"
"ondeh","aduhai alangkah"
"ongah","congkak"
"ongkoih","biaya ongkos ongkos"
"ongok","bodoh tolol tolol"
"opor","oper"
"oraik","aurat"
"oroang","gagal urung"
"osoang","bopong gotong"
"osoh","asah"
"oto","bis mobil"
"oyoang","oyong"
"oyong","huyung"
"paambuih","pengembus"
"paanuik","pemeluk"
"paapuih","setip"
"pabantahan","pertengkaran"
"pabirk","pabrik"
"paca","pijit"
"pacah","pecah"
"pacahan kaco","beling"
"pacik","pegang"
"paco","perca"
"pacu","balap"
"pacumo","percuma"
"padati","pedati"
"padeh","pedas"
"padek","padat pejal"
"padek semok","bahenol"
"padi","gabah"
"padiah","pedih perih"
"pado","pada"
"padohal","padahal"
"padoman","pedoman"
"paduko","paduka"
"paduli","peduli"
"padusi","perempuan"
"paek","bobok pahat"
"paga","pagar"
"pagaulan","pergaulan"
"pagawai","ajudan"
"paguik","pagut"
"pahalo","pahala"
"paham","faham"
"paho","paha"
"pai","pergi"
"paidah","faedah paedah"
"paih","pas"
"paik","pahit"
"paiyokan","rundingan"
"paja sirah","orok"
"pajabaik","pejabat pejabat"
"pajaketek","bocah"
"pajam","pejam"
"pak ketek","paman"
"paka","pakal"
"pakak","pekak tuli"
"pakakeh","perkakas"
"pakan","balai pekan"
"pakan nasi","lauk pauk"
"pakang","agen"
"pakansi","vakansi"
"pakarangan","pekarangan"
"pakarati","pekerti"
"pakaro","kasus perkara"
"pakek","kental pekat"
"pakiak","jerit pekik"
"pakok","ampang"
"paksinasi","vaksinasi"
"pakuak","bacok"
"pakuang","pekung"
"pakuasi","evakuasi"
"pakuburan","kuburan"
"pakum","vakum"
"palabegu","animisme"
"palacuik","cambuk pelecut"
"palaik","pelat"
"palak-palak","gerah"
"palakaik","pelekat"
"palaminan","pelaminan"
"palampuang","pelampung"
"palampung","pelampung"
"palanggaran","pelanggaran"
"palangi","pelangi"
"palangkin","belangkin"
"palano","pelana"
"palantiang","pental"
"palapah","pelepah"
"palasik","kuntilanak"
"palasu","palsu"
"palatihan","pelatihan"
"palensi","valensi"
"palesek","peleset"
"paliang","paling"
"paliaro","pelihara"
"palinduang","pelindung"
"palipih","pelipis"
"palito","pelita"
"palo","pala"
"palokok","pentung"
"palonco","pelonco"
"palopor","pelopor"
"palsafah","falsafah"
"paluah","keringat peluh"
"paluak","dekap peluk rangkul"
"paluang","palung"
"paluik","palut peluit"
"paluntua","peluntur"
"palupo","pelupa"
"palupuah","pelupuh"
"palupuak","pelupuk"
"paluru","peluru"
"pamandangan","pemandangan"
"pamaneh","emosi"
"pamatang","pematang"
"pambalian","pembelian"
"pambarian","karunia"
"pambarontak","pemberontak"
"pamberang","garang"
"pambiteh","penyekat"
"pambuek","penghasil"
"pambuluah","pembuluh"
"pamenan","permainan"
"pamili","famili"
"pamurah","dermawan"
"pana","fana"
"panadah","penadah"
"panakuik","penakut"
"panampilan","penampilan"
"panangka","penangkal"
"panatik","fanatik"
"pancak","pencak"
"pancaliakkan","penglihatan"
"pancang","patok"
"panciang","pancing"
"pancih","panci"
"pancilok","alap-alap pencuri"
"pancua","pancur"
"pancuang","pancung"
"panda-pandaan","amatiran"
"pandam","pendam"
"pandandam","pendendam"
"pandangaran","pendengaran"
"pandangkih","pendengki"
"pandapatan","pendapatan"
"pandapek","anggapan opini"
"pandeka","pendekar"
"pandeta","pendeta"
"pandia","bebal begok pandir"
"panduduak","penduduk penduduk"
"panduto","pendusta"
"paneh","panas"
"panek","penat"
"panek-panek","pegal"
"pangabisan","penghabisan"
"pangacara","advokat"
"pangaluaran","pengeluaran"
"pangampun","pengampun"
"pangaruah","pengaruh"
"pangaruh","efek"
"pangaruih","imbas"
"pangasiah","pengasih"
"pangasuh","pengasuh"
"pangatamaan","pengetaman"
"pangek","pengat"
"panggabungan","integrasi"
"panggak","bangga"
"panggalan","penggalan"
"panggalih","pedagang"
"pangganja","bantalan"
"panggia","panggil"
"panggua","panggul"
"pangguguran","aborsi"
"panghasilan","penghasilan"
"pangicuah","culas"
"panginapan","losmen"
"pangiriang","pengiring"
"pangka","pangkal"
"pangkeh","pangkas"
"pangkek","pangkat"
"pangkua","cangkul pacul"
"panglima","panglima"
"pangok","asma bengek"
"pangulu","penghulu"
"paniang","pening"
"panilaian","evaluasi"
"panile","panili"
"panili","vanili"
"panitik","peniti"
"panjalasan","penjelasan"
"panjaro","bui"
"panjek","panjat"
"panlanta","pelantaran"
"panokok","martil palu penokok"
"pansiun","pensiun"
"pantajamah","penterjemah"
"pantiang","penting"
"panuah","penuh"
"panyaba","penyabar"
"panyabaran","penyebaran"
"panyakik","wabah"
"panyanyi","biduan"
"panyaok kapalo","cadar"
"papa","papar"
"papatah","pepatah"
"parabot","perabot"
"paradam","peredam"
"paradu","fardu"
"paragaik","instrumen onderdil"
"paragiah","anugerah pemberian"
"parago","peraga"
"parah","akut fatal perah"
"parakek","perekat perekat"
"paraksiang","dinihari"
"paraktek","praktek"
"paralu","butuh perlu"
"param","peram"
"parang","perang"
"parangai","karakter perangai"
"parangkaik","perangkat"
"parangko","perangko"
"parangkok","jebak"
"paranti","pecat"
"parantian","perhentian"
"parasangko","prasangka"
"parasik","parasit"
"paraso","peka"
"parasuik","parasut"
"paraturan","peraturan"
"parau","serak"
"parawan","perawan"
"parban","perban"
"parcuma","percuma"
"pardana","perdana"
"pardata","perdata"
"pareman","pereman"
"parentah","aba-aba perintah"
"paretongan","perhitungan"
"pariabel","variabel"
"paribadi","pribadi"
"parih","pari"
"parihal","perihal"
"parimpunan","perhimpunan"
"paringkek","peringkat"
"parinsip","prinsip"
"parintih","perintis pionir"
"pariode","periode"
"pariodik","periodik"
"parisai","perisai"
"pariso","periksa"
"pariuk","periuk"
"parlente","amtenar"
"parmadani","permadani"
"parmanen","permanen"
"parmasi","farmasi"
"parmato","permata"
"parnah","pernah"
"parogram","program"
"parokok","peroko"
"partamo","pertama"
"partanyoan","pertanyaan"
"parubahan","perubahan"
"paruik","parut perut"
"parupuak","perupuk"
"pasa","pasar"
"pasa murah","bazar"
"pasal","fasal"
"pasalisihan","insiden"
"pasan","pesan"
"pase","fase"
"pasia","pasir"
"pasiah","fasih pasih"
"pasiak","fasik"
"pasimih","pesimis"
"pasis","fasis"
"pasisia","pesisir"
"paso","paksa paksa"
"pasona","pesona"
"pasu","baskom"
"pasuang","pasung"
"patalian","pertalian"
"patamuan","pertemuan"
"patando","pertanda"
"patang","petang sore"
"patani","petani"
"pati","pateri pati"
"patiah","patih"
"patuah","patuh"
"patuang","patung"
"patui","petir"
"patuik","layak pantas patut"
"patunjuak","petunjuk"
"pauik","paut"
"paupek","pengumpat"
"payo","paya"
"payuang","payung"
"pebruari","februari"
"pegawai","pegawai"
"pelumaih","pelumas"
"per","pegas"
"perai","libur"
"peran","andil"
"peta","peta"
"peti","peti"
"petibasi","brankas"
"petisi","petisi"
"piala","piala"
"piaro","piara"
"piaroan","piaraan"
"picak","gepeng"
"pical","lotek"
"picayo","percaya"
"piciang","picing"
"picik","picit"
"pija","fajar"
"pikek","pikat"
"pikia","fikir pikir"
"pikua","pikul"
"pikuak","pikuk"
"pila","pilar"
"pilem","film"
"piliah","pilih"
"pilin","pintal"
"pincalang","pencalang"
"pincuran","pancuran talang"
"pindah","boyong"
"pinggua","pinggul"
"pingik","pingit"
"pinjaik","penjahit"
"pinjaro","penjara"
"pinjuru","penjuru"
"pinsan","pingsan"
"pintak","pinta"
"pinteh","pintas"
"pintia","pentil"
"pinyak","pesek"
"pinyangek","penyengat"
"pipik","pipit"
"piriang","piring"
"pisawek","pesawat"
"pitah","fitrah"
"pitanah","fitnah"
"pitih","dana duit pitis uang"
"pituah","patuh"
"pituluik","pensil"
"piuah","piuh"
"piuik","piut"
"pokok","modal"
"pondok","gubuk"
"pontoang","buntung"
"porum","forum"
"poto","foto"
"potoang","potong"
"poya","foya"
"poyok","lonte"
"puaso","puasa"
"pucek","pucat"
"pucuak","pucuk"
"puda","pudar"
"pudiang","puding"
"pueh","puas"
"puga","pugar"
"puiang","puing"
"pujuak","belai pujuk"
"pukek","pukat"
"pukua","pukul"
"pulao","pula"
"puluah","puluh"
"pulun","gumul"
"pungguak","pungguk"
"pungguang","punggung"
"punguik","pungut"
"punta","puntal"
"puntuang","puntung"
"punyo","punya"
"pupuak","pupuk"
"pupuih","pupus"
"pupuik","puput"
"puro","pura"
"puru","nambi"
"puruik","purut"
"pusako","pusaka"
"pusaro","pusara"
"pusek","pusar pusat"
"pusiang","pusing"
"puta","belit putar"
"putiah","putih"
"putiak","putik"
"putiang","puting"
"putuih","putus"
"puyuah","puyuh"
"rabaa","rabu"
"rabab","rebab"
"rabah","rebah"
"rabahan","rebahan"
"rabano","rebana"
"rabeh","rabas"
"rabuak","rabuk"
"rabuang","rebung"
"rabuik","rebut"
"radam","redam"
"raga-raga","agar-agar"
"ragang","regang"
"rago","raga"
"ragu","bimbang"
"raguik","reguk"
"rahmaik","rahmat"
"raiah","raih"
