"id","a","b"
"rajaki","rezeki"
"rajo","raja"
"rajuik","rajut"
"rakaaik","rakaat"
"rakek","rekat"
"rakening","rekening"
"rakik","rakit"
"rakuih","rakus"
"rakyaik","rakyat"
"ramang","remang"
"ramatik","encok rematik"
"rambah","babat"
"rambang","rembang"
"rambuik","rambut"
"rameh","peras remas"
"rami","ramai"
"ramo-ramo","kupu-kupu rama-rama"
"rampah","rempa"
"rampeh","rampas"
"rampiang","ramping"
"rampuang","rampung"
"ramuak","remuk"
"ranang","renang"
"rancak","apik bagus cantik indah molek sedap"
"randah","rendah"
"randam","rendam"
"randang","rendang"
"ranggah","jengger"
"ranggang","renggang"
"rangguik","renggut"
"rangik","nyamuk"
"rangkah","rekah"
"rangkuah","rengkuh"
"rantang","rentang"
"rantiang","ranting"
"ranuang","renung"
"ranun","ranum"
"rapek","ketat rapat"
"rapuah","rapuh"
"rarak","jebol"
"rasah","gundah resah"
"rasan","basi"
"raso","raksa rasa"
"rasuak","rasuk"
"ratak","retak"
"rato","rata"
"ratuih","ratus"
"rauang","raung"
"rauik","raut"
"raun-raun","pesiar"
"rawang","rawa"
"rayo","raya"
"redaksi","redaksi"
"rede","ilustrasi"
"renceh","mungil"
"rendo","bordir renda"
"resek","jamah raba"
"ribuik","gempar ribut"
"rila","rela"
"rimbo","rimba"
"rinai-rinai","gerimis"
"rinci","detail"
"ringkiak","ringkik"
"ringkuak","ringkuk"
"ringkuih","ringkus"
"rintiah","rintih"
"rintiak","rintik"
"ripik","keripik"
"riwayaik","riwayat"
"rol","mistar penggaris"
"rombeang","rombeng"
"ronde","babak"
"rono","corak rona"
"rotibelek","biskuit"
"royal","boros"
"rueh","ruas"
"rujuak","rujuk"
"rumbai","jumbai"
"rumbio","rumbia"
"rumik","pelik rumit"
"rumpuik","rumput"
"rumuih","rumus"
"runciang","runcing"
"rundiang","bahas rembuk runding"
"rundo","patroli ronda"
"runduak","runduk"
"runduang","rundung"
"rungguik","renggut"
"runtuah","ambruk roboh runtuh"
"rupo","rupa"
"ruruah","rontok"
"ruruik","luruh"
"rusak parah","bobrok"
"ruso","rusa"
"rusuah","srusuh"
"rusuak","rusuk"
"ruyuang","ruyung"
"saba","sabar sebar"
"sabab","sebab"
"sabagai","selaku"
"sabalah","sebelah"
"sabaleh","sebelas"
"sabaliaknyo","justru"
"sabananyo","sebenarnya"
"sabandiang","sebanding"
"sabanta","sebentar"
"sabik","sabit"
"sabilih","seketip"
"sabuak","sabuk"
"sabuang","sabung"
"sabuik","sabut sebut"
"sada","sadar"
"sadak","sedak"
"sadakah","sedekah"
"sadan","sedan"
"sadang","sedang"
"sadangkan","sedangkan"
"sadarajaik","sederajat"
"sadarano","sederhana"
"sadepo","sedepa"
"sadiah","prihatin sedih"
"sadih","sadis"
"sadio","sedia"
"sadonyo","belaka"
"sadua","sadur"
"saedaran","kawasan"
"saembe","seember"
"sagadumpok","segelintir"
"sagalo","segala serba"
"sagan","segan sungkan"
"sagang","bagasi"
"sagi","segi"
"sahabaik","sahabat"
"sahajo","sahaja"
"sahiah","absah"
"sahua","sahur"
"sahuik","sahut"
"saiah","sahih"
"saiang","saing"
"saik","iris"
"saingek","singat"
"saino","sehina"
"saisuak","purba"
"saiyo","seia"
"sajahtera","sejahtera sejahtera"
"sajajar","sejajar"
"sajak","sejak semenjak"
"sajangka","sejengkal"
"sajarah","sejarah"
"sajo","saja"
"sajuak","sejuk"
"sakabek","sekebat"
"sakarek","sekarat"
"sakatiko","insidentil"
"sakek","sekat"
"saketek","sedikit"
"sakian","sekian"
"sakik","sakit"
"sakileh","sekilas"
"sakilo","sekilo"
"sakironyo","sekiranya"
"sakongkol","sekongkol"
"saku","kocek"
"sakujua","sekujur"
"sakutu","sekutu"
"salabaran","selebaran"
"salaf","salep salep"
"salah","pelak"
"salalu","senantiasa"
"salamaik","selamat"
"salangka","selangka"
"salangkah","selangkah"
"salapan","delapan"
"salapgosok","balsem"
"salapih","selapis"
"salasa","selasa"
"salasai","selesai"
"salasiah","selasih"
"salatan","selatab"
"saleba","selebar"
"salemo","flu pilek"
"salempang","selempang"
"salendang","kerudung selendang"
"salero","selera"
"saliah","saleh saleh"
"saliang","saling"
"salidik","selidik"
"saligi","seligi"
"salimuik","selimut"
"salingkuah","selingkuh"
"salinok","selinap"
"salinteh","selintas"
"salisiah","selisih"
"salo","celah sela"
"salo menyalo","selang-seling"
"salodang","seludang"
"salua","salur"
"saluak","seluk"
"salubuang","selubung"
"saluik","salut"
"saluruah","seluruh"
"sama","samar"
"samak","semak"
"samananjuang","semenanjung"
"samantaro","sementara"
"samato","semata"
"samato-mato","semata-mata"
"samayam","semayam"
"samba","sambal"
"sambah","sembah"
"sambahyang","sembahyang"
"sambarang","sembarang"
"sambarangan","acak"
"sambia","sambil"
"sambilan","sembilan"
"sambok","sembab"
"samboyan","motto semboyan"
"sambua","percik sembur"
"sambuah","banyak"
"sambuang","sambung"
"sambuik","sambut"
"samesta","semesta"
"samester","semester"
"saminar","seminar"
"samo","sama"
"samo barek","setimbang"
"samobarek","imbang"
"sampai ati","tega tega"
"samparah","ampas"
"samparono","sempurna"
"sampiang","samping"
"sampik","picik sempit"
"sampulu","empulur"
"samuik","semut"
"sanak","anda bung"
"sanam","senam"
"sanang","bahagia nyaman senang"
"sandao","sendawa"
"sandek","sendat"
"sandero","sandera"
"sandi","sendi"
"sandiang","sanding"
"sandiri","sendiri"
"sanduak","sendok"
"sanduang","sandung"
"sanga","sangar"
"sangajo","sengaja"
"sangek","sengat"
"sangga","sanggar"
"sanggah","bangkang protes"
"sanggua","sanggul"
"sangguik","sanggup"
"sangka","sangkar"
"sangketo","konflik sengketa"
"sangko","sangka"
"sangkua","sangkur"
"sangkuik","sangkut"
"sanjang","senjang"
"sanjo","senja"
"sanjuang","sanjung"
"sansaro","derita sengsara"
"santiang","hebat lihai"
"sanyum","senyem senyum"
"sapaduo","seperdua"
"sapah","sepah"
"sapandai","sepandai"
"sapangga","sepenggal"
"sapantun","semisal"
"saparo","separo"
"sapatuiknyo","sewajarnya"
"saperai","seperai"
"sapik","jepit"
"sapinteh","sepintas"
"sapo","sapa"
"sapuah","sepuh"
"sapuluah","sepuluh"
"sapupu","sepupu"
"sarabi","serabi"
"sarabuik","serabut serat"
"saragam","seragam"
"sarah","serah"
"sarai","serai"
"saraik","syarat"
"sarambi","serambi"
"sarang","serang"
"sarangan","agresi"
"sarantak","serempak"
"sarap","saraf saraf"
"sarasi","harmonis selaras serasi serasi"
"sarato","serta"
"saratuih","seratus"
"sarawa","celana seluar"
"sarayo","seraya"
"sarek","sarat"
"sariaik","syariat"
"sariang","saring"
"sarik","langka"
"sarikaik","serikat"
"sarikayo","serikaya"
"sarius","serius"
"sarobaik","bandrek"
"saroboik","serobot"
"sarok","sampah"
"saru","seru"
"saruan","seruan"
"saruang","sarung"
"sarueh","seruas"
"sarugo","surga"
"sarumpun","serumpun"
"sarupo","ala mirip serupa"
"sarupojo","seperti"
"sasa","sesal"
"sasak","desak pengap sesak"
"sasampai","setiba"
"sasek","nyasar sasar sesat"
"sasi","saksi"
"sasuai","cocok"
"sasuok","sesuap"
"satandan","setandan"
"satangah","setngah"
"satara","setara"
"sati","sakti"
"satia","setia"
"satingkek","setingkat"
"satu","sabtu"
"satuju","akur setuju"
"saua","saur"
"sauah","sauh"
"sauak","sauk"
"sauleh","seulas"
"saumua","seumur"
"sauteh","seutas"
"sawan","ayan"
"sawik","sawit"
"sayaik","sayat"
"sayok","sayap"
"sayua","sayur"
"sayuik","sayup"
"segel","segel"
"selasa","selasa"
"semba","samba sambar"
"sene","barangkali"
"seni","seni"
"seo","carter sewa"
"sepak","tendang tendang"
"serap","cadang"
"setan","setan"
"setimpa","setimpal"
"sia","siapa"
"siajuo","barangsiapa"
"siasek","siasat"
"sibuak","repot"
"sibuik","sibuk"
"sidiak","sidik"
"sihaik","sehat"
"sihia","sihir"
"sikajuik","sekejut"
"sikap","sekop sekop"
"sikaruik","sekerup"
"sikek","sikat sisir"
"siko","sini"
"sikoci","sekoci"
"sikola","sekolah"
"sikuik","sikut"
"sikuruik","sekrup"
"silam","selam"
"silek","silat"
"siliah","silih"
"simir","semir"
"simpanan","cadangan"
"simpuah","simpuh"
"sinan","sana situ"
"sinapang","senapan"
"sinayan","senin"
"sindia","sindir"
"singgah","mampir"
"singguang","singgung"
"singkalik","sengkelit"
"singkek","ringkas singkat"
"singkia","singkir"
"sinjato","senjata"
"sinonoh","senonoh"
"sinta","montok"
"sintak","sentak"
"sintuah","sentuh"
"sinyawa","senyawa"
"sio-sio","konyol sia-sia"
"sipaik","sifat"
"sipak","sepak"
"sipasan","lipan"
"sipatu","sepatu"
"sipatung","capung"
"sipik","sipit"
"sipongang","gema"
"sirap","bekal serap"
"sirauik","siraut"
"sirek","sirat"
"siriah","sirih"
"siriak","sirik"
"sisiah","sisih"
"sisiak","sisik"
"sisik","sisip"
"siso","saldo sisa"
"sisunguik","kumis"
"sitarika","setrika"
"sitasiun","setasiun stasiun"
"sitokar","kenek"
"siua","siur"
"sokoang","sokong"
"solang","bantah interupsi"
"somboang","sombong"
"sonsang","sunsang"
"sonsoang","songsong"
"sorang-sorang","individu"
"soroang","sorong"
"sua","jumpa"
"suami","suami"
"suaro","suara"
"subang","anting-anting"
"subarang","seberang seberang"
"subua","subur"
"subuah","subuh"
"sudaga","saudagar"
"sudara","saudara"
"suduik","pojok sudut"
"suduik pandang","aspek"
"suguah","suguh"
"sujuik","sujud"
"sukek","sukat"
"suko","suka"
"sulap","sulap"
"suliang","suling"
"sulik","sukar sukar sulit"
"suluah","obor suluh"
"suluak","suluk"
"suluik","selop sulut"
"sumangaik","etos gairah semangat"
"sumarak","semarak"
"sumbek","sumbat"
"sumbiang","sumbing"
"sumbua","sembul"
"sumpahsarapah","cacimaki"
"sumpik","sumpit"
"sumua","sumur"
"sunaik","khitan sunat"
"sungguah","sungguh"
"sungkua","sungkur"
"sungkuik","songkok sungkup"
"sunguik","sungut"
"suntiang","suntin"
"suntuak","suntuk"
"suo","sua"
"suok","suap"
"supadeh","jahe"
"supakaik","sepakat sepakat"
"supayo","agar supaya"
"surau","musala"
"surek","surat"
"suruah","suruh"
"suruak","selinap"
"suruik","surut"
"susah","nestapa"
"susuik","susut"
"suto","sutra sutra"
"syahadaik","syahadat"
"taalang","terhalang"
"taalia","tahlil"
"taaluak","takluk"
"taambek","terhambat"
"taambung","terambung"
"taampa","terhampar"
"taampeh","terhempas"
"taancam","terancam"
"taandok","laten"
"taangah","terengah"
"taantuak","kesandung mentok terantuk"
"taanyak","terduduk"
"taapuang","terapung"
"taaromaik","terhormat"
"taasia","reka taksir taksir"
"taatua","teratur"
"taba","tebal"
"tabaka","terbakar"
"tabalah","terbelah"
"tabalia","tabligh"
"tabaliak","terbalik"
"tabalik","tebelit"
"tabanam","terbenam"
"tabang","tebang terbang"
"tabao","terbawa"
"tabasuik","terbesit"
"tabeh","tebas"
"tabek","tambak tebat"
"tabia","tabir"
"tabiaik","tabiat"
"tabiang","tebing"
"tabik","muncul terbit"
"tabongka","terbongkar"
"tabu","tebu"
"tabua","tabur"
"tabuah","beduk tabuh"
"tabuahan","tabuhan"
"tabuak","bobol bolong tebuk"
"tabuang","tabung"
"tabudua","menggebu"
"tabuih","tebus"
"tabujua","terbujur"
"tabukak","terbuka"
"tabukti","terbukti"
"tabulalang","terbelalak"
"tacampuang","tercemplung"
"tacangang","kagum tercengang"
"tacantum","tercantum"
"tacemo","tercemar"
"tacoreang","tercoreng"
"tadampa","terdampar"
"tadanga","terdengar"
"tadi","tadi"
"tadiam","terpaku"
"tadinyo","tadinya"
"tadoroang","terdorong"
"taduah","reda teduh"
"taedang","terhidang"
"taetoang","terbilang"
"tagageh","tergesa"
"tagah","cegah larang tegah"
"tagak","tegak"
"tagaliciak","selip tergelincir"
"tagana","terpesona terpesona"
"taganang","tergenang"
"tagang","tegang"
"tagarak","tergerak"
"tageh","drastis tegas"
"tagiah","tagih"
"tagoda","tergoda"
"tagok","tegap"
"tagua","tegur"
"taguah","teguh"
"taguak","teguk"
"tagugah","tergugah"
"tahan","betah"
"taicia","tercecer"
"taimpik","terhimpit tertindih"
"tainda","terhindar"
"taingek","teringat"
"tainggo","terhingga"
"tainjah","terinjak"
"tajangkau","terjagkau"
"tajangkik","terjangkit"
"tajarek","terjerat"
"tajarumuih","terjerumus"
"tajatuah","terjatuh"
"tajilapak","terkapar"
"tajongkek","terjungkat"
"tajua","terjual"
"tajuak","tajuk"
"tajulai","terjulai"
"tajulua","terjulur"
"tajun","terjun"
"tajungkia","terjungkir"
"taka","takar"
"takabia","takbir takbir"
"takabua","takabur terkabul"
"takadia","kadar takdir takdir"
"takaja","terkejar"
"takajuik","kaget terkejut terperanjat"
"takakak","terbahak"
"takalupeh","terkelupas"
"takam","terkam"
"takanang","terkenang"
"takantuak","terkantuk"
"takantuik","terkentut"
"takapik","terjepit"
"takapuang","terkepung"
"takaripuak","keseleo"
"takatuik","terkatup"
"takok","tebak teka terka"
"takuak","tekuk terkuak"
"takubak","terkubak"
"takuik","takut"
"takulabak","terkelopak"
"takulai","terkulai"
"takun","tekun"
"takunana","tergiur"
"takuruang","terkurung"
"talaah","telaah"
"taladan","teladan"
"talago","telaga"
"talakik","sempat"
"talalu","terlalu terlalu terlalu"
"talambek","terlambat"
"talampaui","terlampaui"
"talampir","terlampir"
"talanjua","terlanjur"
"talanta","telantar terlantar"
"talantiang","terlanting"
"talatak","terletak"
"taledor","teledor"
"taleh","talas"
"talepon","telepon"
"talibaik","terlibat"
"taliek","terlihat"
"talinduang","terlindung"
"talingo","kuping telinga"
"talinteh","terlintas"
"talipek","terlipat"
"taliti","saksama teliti"
"talok","mempan"
"talua","telur"
"taluak","teluk"
"talunggang","tertuang"
"talunto","terlunta"
"tamaik","tamat"
"tamakan","termakan"
"tamanuang","termenung"
"tamasuak","tergolong"
"tambahan","ekstra"
"tambika","tembikar"
"tambilang","tembilang"
"tambo","babad"
"tambuak","tembus"
"tampa","tampar"
"tampayan","tempayan"
"tampek","tempat"
"tampek lalok","ranjang"
"tampeleang","tempeleng"
"tampieh","temias"
"tampua","tempur"
"tampuah","tempuh"
"tampuak","tampuk"
"tampuang","tampung"
"tampuo","tempua"
"tampuruang","tempurung"
"tamu","temu"
"tanago","tenaga"
"tanah","lahan"
"tanah aia","nusa"
"tanamo","ternama"
"tanang","tenang"
"tandeh","amblas tandas"
"tandiang","lomba tanding"
"tando","ciri tanda"
"tando mato","bingkisan"
"tandotangan","tandatangan"
"tanduak","cula tanduk"
"tanduih","tandus"
"tangah","tengah"
"tangga","copot"
"tanggalam","tenggelam"
"tanggo","jenjang"
"tangguah","tangguh"
"tangguak","tangguk"
"tangguang","tanggung"
"tangih","tangis"
"tangiri","tengiri"
"tangka","binal tangkal tegar tengkar"
"tangkai","gagang kuntum"
"tangkeh","campin"
"tangkelek","bakiak"
"tangkih","tangkis tepis"
"tangkok","jaring tangkap"
"tangkuik","tangkup"
"tangkulak","tengkulak"
"tangkurak","tengkorak"
"taniaik","terniat"
"tanilai","ternilai"
"tanjuang","tanjung"
"tantang","tentang"
"tantara","laskar"
"tantaram","tenteram"
"tantu","tentu"
"tanuang","nujum ramal tenung"
"tanun","tenun"
"tanyato","ternyata"
"tanyo","tanya"
"taoyong-oyong","terhuyung"
"tapaguik","terpagut terpeluk"
"tapakiak","terpekik"
"tapakua","tafakur tafakur"
"tapalantiang","terpelanting"
"tapalesek","terpeleset"
"tapancang","terpancang"
"tapancia","terpencil"
"tapanciang","terpancing"
"tapancuang","terpancung"
"tapandam","terpendam"
"tapanggang","terpanggang"
"tapauik","terpaut"
"tapek","efektif jitu persis tepat"
"tapi","tepi"
"tapi langik","cakrawala"
"tapiciang","terpicing"
"tapikek","terpikat"
"tapikia","terpikir"
"tapikua","terpikul"
"tapila","pinggir"
"tapiliah","terpilih"
"tapitih","komersil"
"tapuak","tepuk"
"tapuak tangan","aplaus"
"tapuang","bubuk tepung"
"tapuang parancih","tapioka"
"tapuang ubek","puyer"
"tapuangparancih","gaplek"
"tapurangah","terbengong"
"taputuih","terputus"
"taradisi","tradisi tradisis"
"taragedi","tragedi"
"taraguik","tereguk"
"tarajang","terjang"
"tarali","terali"
"taranak","ternak"
"tarang","cerah terang"
"tarangsang","terangsang"
"taransisi","transisi"
"taransistor","transistor"
"taranti","terhenti"
"tarapa","terpal"
"taratak","teratak"
"taratik","etiket tertib"
"tarawang","terawang"
"tarawiah","teraweh"
"tareh","teras"
"tariak","tarik teriak"
"tariang","taring"
"tarikaik","tarekat"
"tarimo","terima"
"taroboih","terobos terobos"
"tarompa","kasut terompah"
"taropoang","teropong"
"tarowongan","terowongan"
"taruang","tarung terung"
"taruih","taruh terus"
"tasabiah","tasbih"
"tasabuik","populer tersebut"
"tasadak","tersedak"
"tasalek","terselip"
"tasama","tersamar"
"tasambua","terpercik tersembul"
"tasangkuik","tersangkut"
"tasasak","terdesak tersesak"
"tasasek","tersasar"
"taserak","terserak"
"tasimbah","tersimbah"
"tasingkia","tersingir"
"tasingkok","terungkap"
"tasipu","tersipu"
"tasirek","tersirat"
"tasumbek","mampat tersumbat"
"tasungkua","tersungkur"
"tasusun","terbentuk tersusun"
"tatagun","tertegun"
"tatangkok","tertangkap"
"tatap","tetap"
"tatariak","tertarik"
"tataruang","tersandung"
"tatauik","tertaut"
"tateh","tetas"
"tatilantang","tertelantang"
"tatimbun","tertimbun"
"tatingga","tertinggal"
"tatipu","tertipu"
"tatuduah","tertuduh"
"tatulih","tersurat tertulis"
"tatumbuak","terbentur tertumbuk"
"tatungkuik","tertangkup tertungkup"
"tatutuduah","tersangka"
"tauik","taut"
"taungkik","terungkit"
"taunjam","terhujam"
"tawa","tawar"
"teba","tebar"
"tekaik","tekad"
"tele","sinting"
"tema","tema"
"tembak","tembak"
"tembok","bata tembok"
"tempang","timpang"
"tempe","tempel"
"tenda","tenda"
"tenggang","tenggang"
"tenok","lirik"
"tibo","tiba"
"tidua","tidur"
"tidua-tidua","berbaring-baring"
"tigo","tiga"
"tilakuang","mukena telekung"
"tilantang","telentang terlentang"
"tiliak","tilik"
"tilunjuak","telunjuk telunjuk"
"timba","timbal"
"timbago","tembaga tembaga"
"timbakau","tembakau"
"timbala","kobokan"
"timbo","timba"
"timbua","timbul"
"timbuluak","tembolok tembolok"
"timpa","timpal"
"timpo","timpa"
"tindawan","cendawan jamur"
"tindeh","tindas"
"tindiah","tindih"
"tingadah","dongak tengadah"
"tingga","tinggal"
"tingkek","taraf tingkat"
"tingkok","tingkap"
"tiok","tiap"
"tipih","tipis"
"tipudayo","muslihat"
"tirih","bocor tiris"
"titiak","titik"
"titih","titi"
"tobaik","tobat"
"todoang","todong"
"tokok","ketok"
"toloang","tolong"
"tomaik","tomat"
"tompang","tumpang"
"tu","itu"
"tubo","tuba"
"tubuah","tubuh"
"tubuahkasa","jasad"
"tuduah","tuduh"
"tuduang","tudung"
"tueh","tuas"
"tugeh","tugas"
"tujuah","tujuh"
"tuka","tukar"
"tukak","borok"
"tukiak","tukik"
"tulak","tolak tolak"
"tulih","tulis"
"tuluih","tulus"
"tumangguang","temenggung"
"tumbok","tambal"
"tumbuah","tumbuh"
"tumbuak","bentur tumbuk"
"tumik","tumit"
"tumpua","tumpul"
"tumpuak","tumpuk"
"tundo","tunda"
"tunduak","tunduk"
"tuneh","tunas"
"tunggua","tunggul"
"tungkahan","balok"
"tungkek","tongkat"
"tungkuik","tungkup"
"tunjuak","tuding tunjuk"
"tuntuik","tuntut"
"tuo","renta tua"
"tupang","topang"
"turiah","toreh"
"turuik","turut"
"turun tamurun","bebuyutan"
"tusuak","..."
"tutua","tutur"
"tutuik","tutup"
"ubek","obat"
"ubekjariah","imbalan"
"ubi parancih","singkong"
"ubilih","iblis"
"uda","abang kakak kanda"
"udaro","hawa iklim udara"
"udi","sial"
"ujan","hujan"
"ujuang","ujung"
"ujuik","wujud"
"ukia","ukir"
"ukua","ukur"
"ukuran","format"
"ula","ular"
"ula mayang","biannglala"
"ulam","lalap"
"uleh","ulas"
"ulek","ulat"
"ulu","hulu"
"ulua","ulur"
"umaik","umat"
"umanaik","amanat fatwa"
"umang","bekicot keong siput"
"umbang","ombang"
"umbua","umbul"
"umbuak","umbuk"
"umbuik","umbut"
"umpamo","andai umpama"
"umpang","ompong"
"umua","umur usia"
"undua","undur"
"unggeh","unggas"
"unggua","unggul"
"ungguak","onggok"
"ungguan","jaminan"
"ungkik","dongkel ungkit"
"ungku","kakek kiai"
"ungku kali","kadi"
"unjam","hujam"
"unjuak","unjuk"
"unsua","unsur"
"unto","unta"
"untuak","untuk"
"untuang","mendingan untung"
"unuih","hunus"
"unyi","huni"
"uok","uap"
"upayo","upaya"
"upek","umpat"
"urah","gerayang"
"urak","orak"
"urang","orang"
"urang bagak","adikara algojo"
"urang gubalo","penggembala"
"urangkawa","narapidana"
"urek","urat"
"uruih","kelola urus"
"uruik","urut"
"usaho","ikhtiar usaha"
"usai","bubar"
"usia","usir"
"usua","usul"
"usuang","usung"
"usuik","usut"
"utak","otak"
"utamo","utama"
"utan","hutan"
"utaro","utara"
"uteh","utas"
"utuah","utuh"
"utuih","utus"
"uzua","uzur"
"visual","visual"
"waang","engkau kamu"
"waja","wajar"
"wakatu","momen saat tatkala waktu"
"wanito","wanita"
"wapaik","wafat"
"warih","waris"
"warno","warna"
"wasiaik","wasiat"
"wirik","wirid"
"yo","ya"
